,Unnamed: 0.1,Unnamed: 0,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban
17785,17785,24534,1.0,1900-01-01 10:35:00,1900-01-01 10:45:00,1,0,0,29,2.7,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
17786,17786,24535,1.0,1900-01-01 21:55:00,1900-01-01 22:00:00,3,0,0,27,8.5,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
17787,17787,24538,1.0,1900-01-01 10:55:00,1900-01-01 11:05:00,2,0,0,11,1.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
17788,17788,24539,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,6,1,0,13,10.7,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
17789,17789,24540,1.0,1900-01-01 23:00:00,1900-01-01 23:05:00,0,0,0,15,7.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
17791,17791,24543,1.0,1900-01-01 18:50:00,1900-01-01 19:05:00,2,0,0,16,25.9,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1
17792,17792,24544,1.0,1900-01-01 19:20:00,1900-01-01 19:35:00,5,1,0,26,15.5,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
17793,17793,24545,1.0,1900-01-01 17:50:00,1900-01-01 18:00:00,2,0,0,30,23.4,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0
17794,17794,24546,2.0,1900-01-01 19:30:00,1900-01-01 19:40:00,6,1,0,36,15.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17795,17795,24547,1.0,1900-01-01 18:45:00,1900-01-01 19:00:00,6,1,0,37,22.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
17796,17796,24548,1.0,1900-01-01 17:35:00,1900-01-01 17:40:00,4,0,0,26,16.7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
17798,17798,24551,1.0,1900-01-01 08:50:00,1900-01-01 09:00:00,6,1,0,24,1.7,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
17799,17799,24552,1.0,1900-01-01 22:10:00,1900-01-01 22:20:00,4,0,0,29,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17800,17800,24554,1.0,1900-01-01 12:50:00,1900-01-01 12:55:00,4,0,0,17,9.7,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0
17801,17801,24557,2.0,1900-01-01 20:30:00,1900-01-01 20:45:00,0,0,0,40,6.5,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1
17802,17802,24558,1.0,1900-01-01 22:35:00,1900-01-01 22:45:00,5,1,0,19,21.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
17803,17803,24561,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,3,0,0,27,13.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
17805,17805,24563,1.0,1900-01-01 19:10:00,1900-01-01 19:25:00,1,0,0,32,20.4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17806,17806,24564,1.0,1900-01-01 18:45:00,1900-01-01 18:50:00,1,0,0,38,21.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
17807,17807,24566,1.0,1900-01-01 15:20:00,1900-01-01 15:30:00,6,1,0,25,8.9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
17811,17811,24571,1.0,1900-01-01 11:10:00,1900-01-01 11:25:00,3,0,0,33,2.4,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17812,17812,24572,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,6,1,0,20,28.6,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
17813,17813,24573,1.0,1900-01-01 10:00:00,1900-01-01 10:10:00,0,0,0,24,2.2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1
17814,17814,24574,1.0,1900-01-01 09:15:00,1900-01-01 09:30:00,5,1,0,11,2.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
17817,17817,24578,1.0,1900-01-01 08:20:00,1900-01-01 08:25:00,4,0,0,29,2.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
17818,17818,24579,1.0,1900-01-01 20:15:00,1900-01-01 20:25:00,4,0,0,42,16.0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
17819,17819,24581,1.0,1900-01-01 20:45:00,1900-01-01 21:00:00,6,1,0,39,19.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
17820,17820,24582,1.0,1900-01-01 22:10:00,1900-01-01 22:25:00,3,0,0,29,18.4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
17821,17821,24583,1.0,1900-01-01 19:30:00,1900-01-01 19:35:00,2,0,0,32,30.4,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0
17825,17825,24589,1.0,1900-01-01 08:40:00,1900-01-01 08:55:00,3,0,0,22,3.4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
17827,17827,24593,1.0,1900-01-01 09:35:00,1900-01-01 09:45:00,1,0,0,29,9.2,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
17828,17828,24594,1.0,1900-01-01 11:15:00,1900-01-01 11:30:00,4,0,0,23,9.4,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0
17829,17829,24595,1.0,1900-01-01 21:25:00,1900-01-01 21:35:00,4,0,0,25,25.1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
17831,17831,24599,3.0,1900-01-01 11:50:00,1900-01-01 12:05:00,5,1,0,46,3.8,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0
17832,17832,24600,1.0,1900-01-01 23:15:00,1900-01-01 23:25:00,0,0,0,27,12.4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
17833,17833,24601,1.0,1900-01-01 08:40:00,1900-01-01 08:50:00,2,0,0,23,5.6,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
17834,17834,24602,1.0,1900-01-01 18:00:00,1900-01-01 18:05:00,1,0,0,36,22.7,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
17835,17835,24603,1.0,1900-01-01 19:15:00,1900-01-01 19:20:00,4,0,1,28,29.6,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0
17837,17837,24605,1.0,1900-01-01 23:55:00,1900-01-01 00:00:00,1,0,0,21,7.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
17838,17838,24606,1.0,1900-01-01 20:25:00,1900-01-01 20:35:00,0,0,0,29,10.1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1
17840,17840,24611,1.0,1900-01-01 19:45:00,1900-01-01 19:55:00,6,1,0,15,15.5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17841,17841,24612,1.0,1900-01-01 13:40:00,1900-01-01 13:55:00,5,1,0,30,11.3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
17842,17842,24614,1.0,1900-01-01 20:35:00,1900-01-01 20:50:00,1,0,0,27,6.3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
17843,17843,24615,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,0,0,0,23,24.9,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
17844,17844,24616,1.0,1900-01-01 12:55:00,1900-01-01 13:05:00,3,0,0,20,8.9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17846,17846,24619,1.0,1900-01-01 11:30:00,1900-01-01 11:35:00,3,0,0,36,2.9,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0
17848,17848,24621,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,0,0,0,39,14.7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17849,17849,24624,1.0,1900-01-01 23:40:00,1900-01-01 23:55:00,1,0,0,10,9.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
17850,17850,24625,1.0,1900-01-01 09:30:00,1900-01-01 09:45:00,5,1,0,19,4.1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
17852,17852,24627,1.0,1900-01-01 00:00:00,1900-01-01 00:10:00,4,0,0,12,11.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
17853,17853,24630,1.0,1900-01-01 18:45:00,1900-01-01 18:55:00,1,0,0,21,17.5,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1
17854,17854,24632,1.0,1900-01-01 20:00:00,1900-01-01 20:10:00,3,0,0,35,42.0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
17855,17855,24633,1.0,1900-01-01 20:30:00,1900-01-01 20:35:00,3,0,0,31,29.4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17857,17857,24636,1.0,1900-01-01 17:55:00,1900-01-01 18:00:00,3,0,0,34,12.2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0
17858,17858,24638,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,6,1,0,31,25.2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
17859,17859,24639,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,4,0,1,31,22.9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
17860,17860,24640,1.0,1900-01-01 14:50:00,1900-01-01 14:55:00,5,1,0,27,9.2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
17863,17863,24644,1.0,1900-01-01 19:30:00,1900-01-01 19:45:00,1,0,0,45,10.7,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
17864,17864,24645,1.0,1900-01-01 17:55:00,1900-01-01 18:00:00,5,1,0,36,33.9,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
17866,17866,24647,1.0,1900-01-01 14:20:00,1900-01-01 14:35:00,2,0,0,18,11.3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1
17867,17867,24648,1.0,1900-01-01 16:40:00,1900-01-01 16:50:00,5,1,0,30,15.3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
17868,17868,24649,1.0,1900-01-01 18:50:00,1900-01-01 19:05:00,2,0,0,32,19.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17871,17871,24652,1.0,1900-01-01 23:25:00,1900-01-01 23:35:00,2,0,0,23,31.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
17873,17873,24655,1.0,1900-01-01 21:50:00,1900-01-01 22:00:00,4,0,0,42,25.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
17874,17874,24658,1.0,1900-01-01 13:55:00,1900-01-01 14:05:00,3,0,0,32,10.9,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0
17882,17882,24673,1.0,1900-01-01 19:20:00,1900-01-01 19:35:00,0,0,0,35,16.7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17886,17886,24681,1.0,1900-01-01 17:35:00,1900-01-01 17:45:00,5,1,0,26,14.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
17889,17889,24684,1.0,1900-01-01 18:55:00,1900-01-01 19:05:00,2,0,0,26,23.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
17890,17890,24685,1.0,1900-01-01 19:40:00,1900-01-01 19:50:00,4,0,0,29,27.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
17892,17892,24689,1.0,1900-01-01 18:00:00,1900-01-01 18:15:00,0,0,0,27,19.4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
17893,17893,24690,1.0,1900-01-01 22:15:00,1900-01-01 22:20:00,6,1,0,29,12.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17896,17896,24696,1.0,1900-01-01 11:20:00,1900-01-01 11:30:00,5,1,0,37,4.3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
17897,17897,24697,1.0,1900-01-01 18:55:00,1900-01-01 19:05:00,1,0,0,29,11.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
17898,17898,24699,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,4,0,1,21,22.8,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
17902,17902,24705,1.0,1900-01-01 22:55:00,1900-01-01 23:05:00,4,0,0,23,17.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17904,17904,24710,1.0,1900-01-01 19:10:00,1900-01-01 19:15:00,1,0,0,22,12.4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17905,17905,24711,1.0,1900-01-01 23:35:00,1900-01-01 23:45:00,3,0,0,22,13.2,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
17906,17906,24713,1.0,1900-01-01 18:30:00,1900-01-01 18:35:00,3,0,0,21,12.4,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
17908,17908,24717,1.0,1900-01-01 23:35:00,1900-01-01 23:50:00,4,0,1,31,39.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
17909,17909,24719,1.0,1900-01-01 13:10:00,1900-01-01 13:20:00,1,0,0,19,11.4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
17911,17911,24722,1.0,1900-01-01 22:30:00,1900-01-01 22:40:00,4,0,1,33,19.7,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
17912,17912,24723,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,5,1,0,11,9.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
17913,17913,24724,1.0,1900-01-01 12:10:00,1900-01-01 12:20:00,0,0,0,20,11.9,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0
17914,17914,24727,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,1,0,0,15,7.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
17917,17917,24730,1.0,1900-01-01 18:30:00,1900-01-01 18:35:00,6,1,0,20,14.0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0
17918,17918,24731,1.0,1900-01-01 11:15:00,1900-01-01 11:30:00,1,0,0,27,2.4,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1
17919,17919,24732,1.0,1900-01-01 17:45:00,1900-01-01 17:55:00,1,0,0,18,11.9,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1
17920,17920,24733,1.0,1900-01-01 17:10:00,1900-01-01 17:25:00,3,0,0,25,10.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
17921,17921,24734,1.0,1900-01-01 11:10:00,1900-01-01 11:25:00,5,1,0,38,6.2,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0
17922,17922,24735,1.0,1900-01-01 09:25:00,1900-01-01 09:30:00,3,0,0,23,2.1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17923,17923,24736,1.0,1900-01-01 08:40:00,1900-01-01 08:55:00,6,1,0,14,2.4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
17926,17926,24740,1.0,1900-01-01 23:30:00,1900-01-01 23:35:00,2,0,0,37,49.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
17928,17928,24744,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,4,0,0,34,24.9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17932,17932,24748,1.0,1900-01-01 11:10:00,1900-01-01 11:25:00,0,0,0,33,5.3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17933,17933,24749,1.0,1900-01-01 08:20:00,1900-01-01 08:25:00,4,0,0,16,5.8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
17934,17934,24750,1.0,1900-01-01 21:45:00,1900-01-01 21:55:00,1,0,0,23,6.7,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0
17935,17935,24753,1.0,1900-01-01 13:55:00,1900-01-01 14:05:00,3,0,0,42,19.7,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0
17936,17936,24755,1.0,1900-01-01 09:35:00,1900-01-01 09:40:00,3,0,0,28,4.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
17937,17937,24756,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,1,0,0,40,14.6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
17938,17938,24758,1.0,1900-01-01 19:15:00,1900-01-01 19:20:00,2,0,0,30,23.5,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0
17942,17942,24762,1.0,1900-01-01 22:35:00,1900-01-01 22:40:00,4,0,0,22,13.8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
17944,17944,24766,1.0,1900-01-01 22:15:00,1900-01-01 22:25:00,4,0,0,38,30.5,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1
17945,17945,24768,1.0,1900-01-01 09:40:00,1900-01-01 09:55:00,0,0,0,26,8.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
17947,17947,24772,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,5,1,0,37,9.6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17948,17948,24773,1.0,1900-01-01 10:00:00,1900-01-01 10:05:00,1,0,0,17,2.3,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1
17949,17949,24774,1.0,1900-01-01 09:20:00,1900-01-01 09:25:00,1,0,0,15,4.1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1
17951,17951,24776,1.0,1900-01-01 19:40:00,1900-01-01 19:50:00,3,0,0,17,7.9,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
17955,17955,24783,1.0,1900-01-01 15:40:00,1900-01-01 15:50:00,3,0,0,16,17.1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
17958,17958,24788,1.0,1900-01-01 09:25:00,1900-01-01 09:35:00,6,1,0,27,2.4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17959,17959,24789,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,2,0,0,42,31.4,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
17962,17962,24793,1.0,1900-01-01 18:10:00,1900-01-01 18:15:00,4,0,0,43,25.7,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
17963,17963,24794,1.0,1900-01-01 12:10:00,1900-01-01 12:15:00,0,0,0,18,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
17964,17964,24795,1.0,1900-01-01 20:50:00,1900-01-01 21:00:00,1,0,0,54,17.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
17967,17967,24801,1.0,1900-01-01 09:30:00,1900-01-01 09:35:00,2,0,0,28,4.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
17968,17968,24802,1.0,1900-01-01 19:15:00,1900-01-01 19:25:00,6,1,0,21,25.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
17969,17969,24803,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,6,1,0,32,30.6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
17970,17970,24805,1.0,1900-01-01 11:10:00,1900-01-01 11:20:00,0,0,0,25,5.6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
17971,17971,24807,1.0,1900-01-01 10:00:00,1900-01-01 10:10:00,1,0,0,22,5.8,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
17973,17973,24809,1.0,1900-01-01 13:15:00,1900-01-01 13:30:00,0,0,0,43,8.9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17974,17974,24810,1.0,1900-01-01 11:50:00,1900-01-01 12:05:00,5,1,0,28,1.9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17975,17975,24811,1.0,1900-01-01 18:45:00,1900-01-01 19:00:00,4,0,0,32,23.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
17980,17980,24819,1.0,1900-01-01 12:35:00,1900-01-01 12:50:00,6,1,0,22,10.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
17981,17981,24820,1.0,1900-01-01 18:10:00,1900-01-01 18:15:00,2,0,0,34,21.4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
17982,17982,24822,1.0,1900-01-01 21:50:00,1900-01-01 21:55:00,0,0,0,29,8.8,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0
17983,17983,24823,1.0,1900-01-01 18:25:00,1900-01-01 18:35:00,1,0,0,15,19.1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0
17984,17984,24824,3.0,1900-01-01 20:45:00,1900-01-01 21:00:00,4,0,0,48,20.6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
17985,17985,24825,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,5,1,0,16,19.3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
17986,17986,24826,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,3,0,0,23,14.5,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
17988,17988,24829,1.0,1900-01-01 22:50:00,1900-01-01 23:05:00,1,0,0,10,20.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
17990,17990,24831,1.0,1900-01-01 09:30:00,1900-01-01 09:40:00,4,0,0,28,2.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
17991,17991,24832,1.0,1900-01-01 19:40:00,1900-01-01 19:55:00,2,0,0,27,25.8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
17992,17992,24833,1.0,1900-01-01 09:10:00,1900-01-01 09:20:00,0,0,0,22,4.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
17996,17996,24842,1.0,1900-01-01 18:45:00,1900-01-01 18:55:00,4,0,0,29,13.2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0
17997,17997,24843,1.0,1900-01-01 16:55:00,1900-01-01 17:10:00,1,0,0,12,9.5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
17999,17999,24845,1.0,1900-01-01 22:00:00,1900-01-01 22:15:00,1,0,0,20,10.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
18000,18000,24846,1.0,1900-01-01 09:00:00,1900-01-01 09:15:00,3,0,0,13,1.7,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
18001,18001,24847,1.0,1900-01-01 13:10:00,1900-01-01 13:25:00,4,0,0,25,7.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
18002,18002,24849,1.0,1900-01-01 10:25:00,1900-01-01 10:35:00,3,0,0,26,2.4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
18004,18004,24851,1.0,1900-01-01 10:00:00,1900-01-01 10:05:00,3,0,0,19,2.4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
18005,18005,24852,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,2,0,0,27,7.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
18006,18006,24853,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,2,0,0,26,6.8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
18007,18007,24854,1.0,1900-01-01 08:50:00,1900-01-01 09:05:00,3,0,0,24,1.8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
18010,18010,24857,1.0,1900-01-01 10:25:00,1900-01-01 10:30:00,0,0,0,28,4.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
