,Unnamed: 0,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban
18971,26176,1.0,1900-01-01 22:25:00,1900-01-01 22:30:00,6,1,0,16,10.9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
18972,26178,1.0,1900-01-01 00:00:00,1900-01-01 00:10:00,4,0,0,21,26.6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
18973,26179,1.0,1900-01-01 23:55:00,1900-01-01 00:05:00,3,0,0,26,26.2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
18974,26180,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,6,1,0,29,10.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
18975,26183,0.0,1900-01-01 18:30:00,1900-01-01 18:35:00,5,1,0,17,6.3,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
18976,26184,1.0,1900-01-01 08:10:00,1900-01-01 08:25:00,1,0,0,27,7.6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
18977,26186,1.0,1900-01-01 14:10:00,1900-01-01 14:20:00,1,0,0,50,8.5,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0
18978,26188,1.0,1900-01-01 11:55:00,1900-01-01 12:05:00,6,1,0,16,2.7,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0
18979,26189,0.0,1900-01-01 10:45:00,1900-01-01 11:00:00,0,0,0,17,2.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
18980,26190,1.0,1900-01-01 20:30:00,1900-01-01 20:45:00,2,0,0,40,22.5,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,1,0,0
18981,26191,1.0,1900-01-01 22:20:00,1900-01-01 22:25:00,4,0,0,22,20.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
18982,26193,1.0,1900-01-01 17:35:00,1900-01-01 17:45:00,1,0,0,24,10.8,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
18983,26194,0.0,1900-01-01 18:25:00,1900-01-01 18:40:00,0,0,0,19,16.7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
18984,26195,1.0,1900-01-01 18:35:00,1900-01-01 18:40:00,4,0,0,25,21.6,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
18985,26196,1.0,1900-01-01 19:20:00,1900-01-01 19:30:00,2,0,0,39,19.3,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
18986,26197,0.0,1900-01-01 19:30:00,1900-01-01 19:40:00,4,0,1,37,13.7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
18987,26198,0.0,1900-01-01 23:15:00,1900-01-01 23:25:00,3,0,0,15,14.9,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1
18988,26200,1.0,1900-01-01 20:15:00,1900-01-01 20:25:00,6,1,0,24,15.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
18989,26201,1.0,1900-01-01 18:40:00,1900-01-01 18:50:00,2,0,0,34,15.6,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
18990,26202,0.0,1900-01-01 13:25:00,1900-01-01 13:30:00,4,0,0,21,10.0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0
18991,26203,1.0,1900-01-01 10:45:00,1900-01-01 10:55:00,1,0,0,19,2.5,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
18992,26204,1.0,1900-01-01 09:25:00,1900-01-01 09:30:00,3,0,0,25,2.4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
18993,26205,1.0,1900-01-01 14:20:00,1900-01-01 14:25:00,1,0,0,34,8.3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18994,26207,1.0,1900-01-01 19:35:00,1900-01-01 19:40:00,0,0,0,19,17.2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0
18995,26208,0.0,1900-01-01 18:00:00,1900-01-01 18:10:00,6,1,0,23,11.3,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0
18996,26210,1.0,1900-01-01 23:50:00,1900-01-01 00:00:00,1,0,0,13,7.3,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
18997,26213,2.0,1900-01-01 21:15:00,1900-01-01 21:30:00,2,0,0,49,14.7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
18998,26214,1.0,1900-01-01 22:00:00,1900-01-01 22:10:00,3,0,0,30,22.6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
18999,26218,1.0,1900-01-01 18:50:00,1900-01-01 19:00:00,3,0,0,31,13.9,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0
19000,26219,1.0,1900-01-01 17:40:00,1900-01-01 17:45:00,2,0,0,18,27.9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
19001,26220,1.0,1900-01-01 17:00:00,1900-01-01 17:05:00,0,0,0,17,16.8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
19002,26221,1.0,1900-01-01 19:50:00,1900-01-01 20:05:00,6,1,0,41,16.4,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
19003,26224,0.0,1900-01-01 20:55:00,1900-01-01 21:05:00,2,0,0,14,23.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19004,26225,1.0,1900-01-01 17:10:00,1900-01-01 17:25:00,0,0,0,29,8.6,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
19005,26227,1.0,1900-01-01 23:20:00,1900-01-01 23:35:00,5,1,0,21,19.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
19006,26228,1.0,1900-01-01 15:55:00,1900-01-01 16:05:00,6,1,0,29,9.7,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0
19007,26229,0.0,1900-01-01 21:35:00,1900-01-01 21:40:00,2,0,0,31,10.9,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0
19008,26231,0.0,1900-01-01 17:25:00,1900-01-01 17:40:00,5,1,0,25,8.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
19009,26232,1.0,1900-01-01 19:35:00,1900-01-01 19:50:00,2,0,0,38,18.7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19010,26233,1.0,1900-01-01 17:55:00,1900-01-01 18:05:00,4,0,0,18,22.6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
19011,26236,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,0,0,0,11,25.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
19012,26238,1.0,1900-01-01 09:30:00,1900-01-01 09:35:00,2,0,0,29,2.1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0
19013,26239,1.0,1900-01-01 13:40:00,1900-01-01 13:50:00,0,0,0,19,10.9,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0
19014,26240,0.0,1900-01-01 21:55:00,1900-01-01 22:00:00,6,1,0,30,13.7,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0
19015,26241,1.0,1900-01-01 11:35:00,1900-01-01 11:40:00,6,1,0,32,2.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
19016,26242,1.0,1900-01-01 21:10:00,1900-01-01 21:20:00,2,0,0,51,15.4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
19017,26243,1.0,1900-01-01 21:45:00,1900-01-01 21:50:00,5,1,0,34,15.6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
19018,26244,1.0,1900-01-01 23:15:00,1900-01-01 23:20:00,0,0,0,20,27.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
19019,26245,1.0,1900-01-01 14:10:00,1900-01-01 14:25:00,5,1,0,34,7.6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
19020,26246,1.0,1900-01-01 17:40:00,1900-01-01 17:50:00,1,0,0,19,5.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
19021,26247,1.0,1900-01-01 10:10:00,1900-01-01 10:15:00,1,0,0,18,2.1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0
19022,26248,1.0,1900-01-01 22:55:00,1900-01-01 23:00:00,2,0,0,23,8.9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
19023,26249,1.0,1900-01-01 20:40:00,1900-01-01 20:45:00,4,0,1,41,22.5,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,1,1,0,0
19024,26251,2.0,1900-01-01 21:55:00,1900-01-01 22:05:00,5,1,0,38,19.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19025,26252,1.0,1900-01-01 19:10:00,1900-01-01 19:25:00,2,0,0,35,49.8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19026,26253,1.0,1900-01-01 22:20:00,1900-01-01 22:30:00,3,0,0,31,7.1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
19027,26255,1.0,1900-01-01 17:55:00,1900-01-01 18:10:00,5,1,0,34,8.6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
19028,26259,1.0,1900-01-01 10:15:00,1900-01-01 10:25:00,6,1,0,17,1.7,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
19029,26260,1.0,1900-01-01 10:30:00,1900-01-01 10:45:00,0,0,0,17,4.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
19030,26261,2.0,1900-01-01 19:45:00,1900-01-01 19:55:00,1,0,0,49,26.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19031,26262,1.0,1900-01-01 12:10:00,1900-01-01 12:15:00,3,0,0,22,8.3,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1
19032,26264,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,0,0,0,28,18.3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
19033,26265,1.0,1900-01-01 19:25:00,1900-01-01 19:30:00,1,0,0,34,15.6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19034,26267,1.0,1900-01-01 23:25:00,1900-01-01 23:30:00,6,1,0,21,18.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
19035,26268,1.0,1900-01-01 14:20:00,1900-01-01 14:25:00,3,0,0,27,8.5,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0
19036,26270,1.0,1900-01-01 09:15:00,1900-01-01 09:20:00,1,0,0,22,2.1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
19037,26271,1.0,1900-01-01 18:00:00,1900-01-01 18:15:00,6,1,0,29,16.7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
19038,26272,2.0,1900-01-01 13:10:00,1900-01-01 13:15:00,3,0,0,34,10.7,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
19039,26273,0.0,1900-01-01 18:40:00,1900-01-01 18:55:00,0,0,0,25,19.3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0
19040,26274,1.0,1900-01-01 19:45:00,1900-01-01 19:55:00,3,0,0,17,6.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
19041,26275,2.0,1900-01-01 13:25:00,1900-01-01 13:40:00,5,1,0,43,7.7,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
19042,26276,0.0,1900-01-01 23:00:00,1900-01-01 23:10:00,3,0,0,23,25.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
19043,26277,1.0,1900-01-01 11:35:00,1900-01-01 11:45:00,0,0,0,25,5.3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
19044,26278,1.0,1900-01-01 11:00:00,1900-01-01 11:10:00,6,1,0,22,4.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
19045,26279,0.0,1900-01-01 10:25:00,1900-01-01 10:40:00,1,0,0,24,2.7,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
19046,26280,0.0,1900-01-01 09:35:00,1900-01-01 09:50:00,2,0,0,17,3.1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1
19047,26281,0.0,1900-01-01 20:50:00,1900-01-01 21:05:00,6,1,0,34,22.2,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
19048,26282,0.0,1900-01-01 11:25:00,1900-01-01 11:30:00,6,1,0,16,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
19049,26283,1.0,1900-01-01 23:10:00,1900-01-01 23:25:00,3,0,0,28,18.6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
19050,26284,1.0,1900-01-01 21:35:00,1900-01-01 21:45:00,5,1,0,29,9.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
19051,26285,1.0,1900-01-01 11:25:00,1900-01-01 11:40:00,1,0,0,30,2.1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0
19052,26286,0.0,1900-01-01 22:45:00,1900-01-01 22:55:00,2,0,0,17,35.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
19053,26288,1.0,1900-01-01 11:10:00,1900-01-01 11:15:00,3,0,0,33,3.1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
19054,26289,1.0,1900-01-01 11:15:00,1900-01-01 11:20:00,0,0,0,31,2.7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19055,26290,1.0,1900-01-01 21:10:00,1900-01-01 21:15:00,5,1,0,28,18.8,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
19056,26294,0.0,1900-01-01 18:55:00,1900-01-01 19:05:00,5,1,0,28,21.4,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0
19057,26295,1.0,1900-01-01 21:25:00,1900-01-01 21:40:00,1,0,0,18,6.3,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0
19058,26296,1.0,1900-01-01 17:45:00,1900-01-01 17:55:00,3,0,0,24,27.9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
19059,26298,1.0,1900-01-01 12:40:00,1900-01-01 12:50:00,2,0,0,25,16.5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
19060,26299,1.0,1900-01-01 18:25:00,1900-01-01 18:30:00,4,0,0,36,17.4,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1
19061,26301,1.0,1900-01-01 18:15:00,1900-01-01 18:25:00,1,0,0,18,27.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
19062,26302,1.0,1900-01-01 14:10:00,1900-01-01 14:20:00,5,1,0,28,19.2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
19063,26303,1.0,1900-01-01 09:50:00,1900-01-01 10:00:00,3,0,0,15,4.3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0
19064,26304,1.0,1900-01-01 17:15:00,1900-01-01 17:30:00,2,0,0,29,27.6,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1
19065,26305,1.0,1900-01-01 23:00:00,1900-01-01 23:10:00,4,0,1,24,27.8,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
19066,26306,1.0,1900-01-01 22:30:00,1900-01-01 22:40:00,3,0,0,23,12.2,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1
19067,26307,1.0,1900-01-01 19:15:00,1900-01-01 19:30:00,6,1,0,34,10.3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
19068,26309,0.0,1900-01-01 08:45:00,1900-01-01 08:55:00,0,0,0,11,3.2,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1
19069,26310,0.0,1900-01-01 16:20:00,1900-01-01 16:25:00,0,0,0,33,15.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
19070,26311,2.0,1900-01-01 21:20:00,1900-01-01 21:25:00,0,0,0,36,14.7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19071,26312,1.0,1900-01-01 10:10:00,1900-01-01 10:15:00,2,0,0,24,5.1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
19072,26313,1.0,1900-01-01 08:10:00,1900-01-01 08:25:00,6,1,0,26,4.2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
19073,26314,0.0,1900-01-01 10:50:00,1900-01-01 10:55:00,0,0,0,21,3.2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
19074,26315,1.0,1900-01-01 21:00:00,1900-01-01 21:10:00,6,1,0,14,15.5,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0
19075,26316,0.0,1900-01-01 15:45:00,1900-01-01 15:55:00,3,0,0,26,8.9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
19076,26317,1.0,1900-01-01 22:15:00,1900-01-01 22:20:00,5,1,0,27,8.7,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
19077,26319,0.0,1900-01-01 22:45:00,1900-01-01 23:00:00,1,0,0,13,26.2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0
19078,26320,0.0,1900-01-01 21:55:00,1900-01-01 22:10:00,3,0,0,12,10.9,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
19079,26321,1.0,1900-01-01 22:00:00,1900-01-01 22:15:00,4,0,0,26,14.4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19080,26322,1.0,1900-01-01 23:45:00,1900-01-01 00:00:00,3,0,0,23,39.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
19081,26323,1.0,1900-01-01 13:00:00,1900-01-01 13:05:00,5,1,0,19,9.4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
19082,26325,1.0,1900-01-01 21:30:00,1900-01-01 21:40:00,3,0,0,28,28.8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19083,26327,0.0,1900-01-01 17:50:00,1900-01-01 18:00:00,6,1,0,26,26.8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
19084,26328,1.0,1900-01-01 23:35:00,1900-01-01 23:40:00,3,0,0,22,27.8,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
19085,26329,1.0,1900-01-01 22:45:00,1900-01-01 22:55:00,3,0,0,35,23.1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0
19086,26330,1.0,1900-01-01 14:20:00,1900-01-01 14:30:00,0,0,0,23,10.5,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
19087,26331,0.0,1900-01-01 22:55:00,1900-01-01 23:00:00,5,1,0,23,8.4,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0
19088,26332,0.0,1900-01-01 17:15:00,1900-01-01 17:30:00,3,0,0,27,6.2,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0
19089,26333,1.0,1900-01-01 20:35:00,1900-01-01 20:45:00,6,1,0,23,20.2,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
19090,26335,1.0,1900-01-01 19:20:00,1900-01-01 19:25:00,5,1,0,30,39.1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
19091,26336,0.0,1900-01-01 22:15:00,1900-01-01 22:20:00,5,1,0,22,10.3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
19092,26337,1.0,1900-01-01 19:25:00,1900-01-01 19:35:00,2,0,0,25,22.2,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1
19093,26338,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,2,0,0,30,20.2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
19094,26339,0.0,1900-01-01 17:45:00,1900-01-01 18:00:00,3,0,0,24,15.7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
19095,26340,1.0,1900-01-01 21:35:00,1900-01-01 21:45:00,1,0,0,33,6.7,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0
19096,26341,1.0,1900-01-01 14:35:00,1900-01-01 14:50:00,3,0,0,22,10.7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
19097,26342,1.0,1900-01-01 11:30:00,1900-01-01 11:35:00,6,1,0,39,7.3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
19098,26344,1.0,1900-01-01 20:15:00,1900-01-01 20:25:00,0,0,0,48,12.7,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
19099,26345,1.0,1900-01-01 19:55:00,1900-01-01 20:00:00,4,0,1,41,24.1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
19100,26347,0.0,1900-01-01 17:50:00,1900-01-01 18:00:00,0,0,0,21,22.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
19101,26348,1.0,1900-01-01 20:30:00,1900-01-01 20:40:00,6,1,0,28,23.8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
19102,26349,1.0,1900-01-01 23:10:00,1900-01-01 23:25:00,6,1,0,34,14.2,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0
19103,26350,1.0,1900-01-01 11:00:00,1900-01-01 11:10:00,3,0,0,17,5.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
19104,26351,1.0,1900-01-01 20:00:00,1900-01-01 20:15:00,3,0,0,39,16.7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19105,26354,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,4,0,0,25,13.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
19106,26355,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,0,0,0,27,10.0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1
19107,26356,1.0,1900-01-01 21:55:00,1900-01-01 22:10:00,6,1,0,18,11.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
19108,26357,1.0,1900-01-01 18:20:00,1900-01-01 18:35:00,4,0,0,38,27.4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
19109,26358,1.0,1900-01-01 17:15:00,1900-01-01 17:25:00,2,0,0,33,19.8,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1
19110,26361,1.0,1900-01-01 08:40:00,1900-01-01 08:45:00,3,0,0,34,2.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
19111,26362,0.0,1900-01-01 10:10:00,1900-01-01 10:15:00,0,0,0,21,5.9,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0
19112,26363,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,2,0,0,32,34.9,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
19113,26364,0.0,1900-01-01 11:50:00,1900-01-01 11:55:00,3,0,0,34,4.9,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19114,26365,1.0,1900-01-01 09:45:00,1900-01-01 10:00:00,6,1,0,17,2.1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
19115,26367,1.0,1900-01-01 19:30:00,1900-01-01 19:40:00,4,0,0,20,14.3,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1
19116,26369,1.0,1900-01-01 20:40:00,1900-01-01 20:45:00,2,0,0,16,12.2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
19117,26370,0.0,1900-01-01 10:55:00,1900-01-01 11:00:00,3,0,0,17,2.8,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0
19118,26372,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,0,0,0,44,31.6,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
