,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min)
17635,17.426228,78.407495,17.466228,78.447495,2022-01-04,13:25,13:30,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,1900-01-01 13:25:00,1900-01-01 13:30:00,1,0,0,31
32270,15.544419,73.755736,15.564419,73.775736,2022-02-15,11:45,11:50,Stormy,High,2,Meal,motorcycle,0.0,No,Metropolitian,1900-01-01 11:45:00,1900-01-01 11:50:00,1,0,0,31
33526,12.970221,77.645396,13.080221,77.755396,2022-03-25,20:45,21:00,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,1900-01-01 20:45:00,1900-01-01 21:00:00,4,0,0,27
33659,19.254567,72.848923,19.314567,72.908923,2022-03-15,19:35,19:50,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,1900-01-01 19:35:00,1900-01-01 19:50:00,1,0,0,27
39383,22.725748,75.898497,22.835748,76.008497,2022-04-03,17:20,17:25,Fog,Medium,2,Meal,scooter,2.0,No,Metropolitian,1900-01-01 17:20:00,1900-01-01 17:25:00,6,1,0,38
9828,12.979166,77.640709,13.049166,77.710709,2022-04-03,18:45,19:00,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 18:45:00,1900-01-01 19:00:00,6,1,0,29
22053,23.39925,85.390464,23.45925,85.450464,2022-03-21,20:15,20:20,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,1900-01-01 20:15:00,1900-01-01 20:20:00,0,0,0,16
35484,15.303897,73.914336,15.373897,73.984336,2022-02-16,22:15,22:20,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 22:15:00,1900-01-01 22:20:00,2,0,0,26
108,12.326356,76.619103,12.456356,76.749103,2022-03-20,22:30,22:40,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 22:30:00,1900-01-01 22:40:00,6,1,0,23
5900,30.885814,75.786976,31.015814,75.916976,2022-12-02,18:40,18:55,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 18:40:00,1900-01-01 18:55:00,4,0,0,35
17882,22.744648,75.894377,22.784648,75.934377,2022-03-04,15:50,16:05,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,1900-01-01 15:50:00,1900-01-01 16:05:00,4,0,0,20
23806,12.3085,76.665808,12.3485,76.705808,2022-03-21,16:45,17:00,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,1900-01-01 16:45:00,1900-01-01 17:00:00,0,0,0,14
10367,12.934179,77.615797,12.984179,77.665797,2022-03-28,20:20,20:35,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 20:20:00,1900-01-01 20:35:00,0,0,0,20
15104,11.003681,76.975525,11.043681,77.015525,2022-03-04,16:35,16:40,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,1900-01-01 16:35:00,1900-01-01 16:40:00,4,0,0,31
38875,11.010375,76.95295,11.080375,77.02295,2022-03-16,20:15,20:25,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,1900-01-01 20:15:00,1900-01-01 20:25:00,2,0,0,47
10682,12.949934,77.699386,13.059934,77.809386,2022-10-03,18:55,19:10,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 18:55:00,1900-01-01 19:10:00,0,0,0,37
27457,19.874733,75.353942,19.894733,75.373942,2022-02-17,11:10,11:25,Fog,High,1,Meal,motorcycle,0.0,No,Urban,1900-01-01 11:10:00,1900-01-01 11:25:00,3,0,0,33
29386,22.310237,73.158921,22.340237,73.188921,2022-03-24,23:35,23:45,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,1900-01-01 23:35:00,1900-01-01 23:45:00,3,0,0,28
38380,30.366322,78.070453,30.476322,78.180453,2022-02-14,21:00,21:10,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,1900-01-01 21:00:00,1900-01-01 21:10:00,0,0,0,43
72,30.319528,78.040267,30.339528,78.060267,2022-11-02,9:45,9:55,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 09:45:00,1900-01-01 09:55:00,2,0,0,24
7909,13.026279,80.174568,13.066279,80.214568,2022-03-13,14:10,14:15,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 14:10:00,1900-01-01 14:15:00,6,1,0,32
37288,19.22384,72.841347,19.25384,72.871347,2022-05-04,22:30,22:45,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,1900-01-01 22:30:00,1900-01-01 22:45:00,2,0,0,11
2503,26.90519,75.810753,26.95519,75.860753,2022-03-28,21:50,22:05,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 21:50:00,1900-01-01 22:05:00,0,0,0,32
33818,23.266261,77.379605,23.326261,77.439605,2022-11-02,20:35,20:50,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,1900-01-01 20:35:00,1900-01-01 20:50:00,2,0,0,21
30156,23.232537,77.429845,23.272537,77.469845,2022-02-15,15:20,15:25,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,1900-01-01 15:20:00,1900-01-01 15:25:00,1,0,0,12
41481,26.47,80.35,26.54,80.42,2022-02-18,21:50,22:00,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,1900-01-01 21:50:00,1900-01-01 22:00:00,4,0,0,34
33060,23.359033,85.325347,23.449033,85.415347,2022-03-18,21:20,21:30,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,1900-01-01 21:20:00,1900-01-01 21:30:00,4,0,1,18
22186,12.321214,76.621094,12.391214,76.691094,2022-03-25,21:40,21:50,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,1900-01-01 21:40:00,1900-01-01 21:50:00,4,0,0,22
9117,12.323194,76.630583,12.353194,76.660583,2022-03-26,22:45,22:50,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 22:45:00,1900-01-01 22:50:00,5,1,0,18
1210,22.651847,75.881991,22.671847,75.901991,2022-05-03,8:45,8:50,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 08:45:00,1900-01-01 08:50:00,1,0,0,20
37209,13.044694,80.26147,13.114694,80.33147,2022-03-14,22:20,22:35,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,1900-01-01 22:20:00,1900-01-01 22:35:00,0,0,0,23
4759,30.327968,78.046106,30.467968,78.186106,2022-02-16,18:00,18:15,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 18:00:00,1900-01-01 18:15:00,2,0,0,34
25696,18.554382,73.798206,18.684382,73.928206,2022-03-23,21:30,21:45,Cloudy,Jam,0,Buffet,motorcycle,0.0,Yes,Urban,1900-01-01 21:30:00,1900-01-01 21:45:00,2,0,0,45
21959,26.474986,80.342796,26.514986,80.382796,2022-02-13,16:25,16:30,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Urban,1900-01-01 16:25:00,1900-01-01 16:30:00,6,1,0,18
13366,30.895817,75.813112,30.945817,75.863112,2022-02-15,19:00,19:05,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 19:00:00,1900-01-01 19:05:00,1,0,0,26
31754,11.001852,76.976268,11.021852,76.996268,2022-07-03,11:10,11:15,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,1900-01-01 11:10:00,1900-01-01 11:15:00,6,1,0,27
11751,18.546258,73.904337,18.596258,73.954337,2022-03-26,18:30,18:40,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,1900-01-01 18:30:00,1900-01-01 18:40:00,5,1,0,32
41343,10.027014,76.308053,10.137014,76.418053,2022-12-02,21:45,21:55,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,1900-01-01 21:45:00,1900-01-01 21:55:00,4,0,0,42
4223,12.311072,76.654878,12.401072,76.744878,2022-02-04,21:40,21:55,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 21:40:00,1900-01-01 21:55:00,4,0,0,41
11608,12.98041,77.640489,13.03041,77.690489,2022-11-03,17:35,17:40,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,1900-01-01 17:35:00,1900-01-01 17:40:00,3,0,0,31
29323,22.75004,75.902847,22.76004,75.912847,2022-03-28,10:10,10:15,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,1900-01-01 10:10:00,1900-01-01 10:15:00,0,0,0,34
6962,18.520016,73.830547,18.630016,73.940547,2022-03-23,19:15,19:30,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 19:15:00,1900-01-01 19:30:00,2,0,0,33
13742,22.310329,73.169083,22.350329,73.209083,2022-03-03,13:15,13:30,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,1900-01-01 13:15:00,1900-01-01 13:30:00,3,0,0,33
28596,12.981615,80.231598,12.991615,80.241598,2022-03-13,10:30,10:40,Windy,Low,1,Drinks,scooter,0.0,No,Urban,1900-01-01 10:30:00,1900-01-01 10:40:00,6,1,0,21
22080,19.12663,72.829976,19.21663,72.919976,2022-06-04,20:35,20:40,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,1900-01-01 20:35:00,1900-01-01 20:40:00,5,1,0,22
37329,12.934179,77.615797,13.004179,77.685797,2022-12-03,23:20,23:25,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,1900-01-01 23:20:00,1900-01-01 23:25:00,5,1,0,16
23184,22.308096,73.167753,22.368096,73.227753,2022-03-21,23:25,23:30,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,1900-01-01 23:25:00,1900-01-01 23:30:00,0,0,0,19
27538,19.065838,72.832658,19.175838,72.942658,2022-06-03,21:55,22:10,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,1900-01-01 21:55:00,1900-01-01 22:10:00,4,0,0,16
17715,9.985497,76.276999,10.055497,76.346999,2022-02-14,17:10,17:25,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,1900-01-01 17:10:00,1900-01-01 17:25:00,0,0,0,38
33613,30.893244,75.821817,30.973244,75.901817,2022-02-18,20:25,20:35,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 20:25:00,1900-01-01 20:35:00,4,0,0,44
16244,12.3085,76.665808,12.3685,76.725808,2022-11-03,23:20,23:30,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,1900-01-01 23:20:00,1900-01-01 23:30:00,3,0,0,18
33091,13.005801,80.250744,13.075801,80.320744,2022-03-14,21:10,21:15,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,1900-01-01 21:10:00,1900-01-01 21:15:00,0,0,0,27
9101,22.311603,73.165012,22.441603,73.295012,2022-03-14,22:20,22:35,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 22:20:00,1900-01-01 22:35:00,0,0,0,22
11877,12.323194,76.630583,12.413194,76.720583,2022-04-03,21:00,21:15,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,1900-01-01 21:00:00,1900-01-01 21:15:00,6,1,0,33
34682,18.592718,73.773572,18.662718,73.843572,2022-02-04,21:50,22:05,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,1900-01-01 21:50:00,1900-01-01 22:05:00,4,0,0,18
22350,23.357804,85.325146,23.487804,85.455146,2022-03-29,23:00,23:10,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,1900-01-01 23:00:00,1900-01-01 23:10:00,1,0,0,20
20088,12.906229,77.596791,13.036229,77.726791,2022-03-18,20:55,21:00,Cloudy,Jam,2,Snack,scooter,1.0,No,Urban,1900-01-01 20:55:00,1900-01-01 21:00:00,4,0,1,30
33763,19.121999,72.908493,19.181999,72.968493,2022-05-04,19:45,20:00,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,1900-01-01 19:45:00,1900-01-01 20:00:00,2,0,0,17
2905,17.440827,78.393391,17.530827,78.483391,2022-03-25,20:00,20:10,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 20:00:00,1900-01-01 20:10:00,4,0,0,33
15014,13.049645,80.242268,13.069645,80.262268,2022-03-26,12:00,12:15,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 12:00:00,1900-01-01 12:15:00,5,1,0,21
14333,25.454648,81.834502,25.484648,81.864502,2022-02-13,17:10,17:25,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,1900-01-01 17:10:00,1900-01-01 17:25:00,6,1,0,28
30024,30.893244,75.821817,30.943244,75.871817,2022-02-15,17:55,18:05,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,1900-01-01 17:55:00,1900-01-01 18:05:00,1,0,0,17
41912,18.53408,73.89852,18.54408,73.90852,2022-01-04,9:50,9:55,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,1900-01-01 09:50:00,1900-01-01 09:55:00,1,0,0,23
6493,23.357804,85.325146,23.367804,85.335146,2022-03-13,12:00,12:10,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 12:00:00,1900-01-01 12:10:00,6,1,0,24
21052,18.51421,73.838429,18.55421,73.878429,2022-05-03,15:20,15:35,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,1900-01-01 15:20:00,1900-01-01 15:35:00,1,0,0,16
34481,12.297954,76.665169,12.407954,76.775169,2022-02-03,21:10,21:15,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,1900-01-01 21:10:00,1900-01-01 21:15:00,3,0,0,25
14948,30.332735,78.054222,30.442735,78.164222,2022-12-02,18:15,18:25,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,1900-01-01 18:15:00,1900-01-01 18:25:00,4,0,0,32
34672,19.091458,72.827808,19.151458,72.887808,2022-03-13,21:15,21:25,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 21:15:00,1900-01-01 21:25:00,6,1,0,23
16141,22.753659,75.903365,22.883659,76.033365,2022-03-31,20:40,20:45,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,1900-01-01 20:40:00,1900-01-01 20:45:00,3,0,0,16
32960,23.374878,85.335739,23.484878,85.445739,2022-03-14,20:30,20:40,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,1900-01-01 20:30:00,1900-01-01 20:40:00,0,0,0,35
38058,22.760072,75.892574,22.770072,75.902574,2022-03-17,10:10,10:20,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,1900-01-01 10:10:00,1900-01-01 10:20:00,3,0,0,24
16053,23.351489,85.324253,23.401489,85.374253,2022-03-21,22:00,22:10,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 22:00:00,1900-01-01 22:10:00,0,0,0,22
10151,11.026117,76.944652,11.086117,77.004652,2022-01-03,20:10,20:20,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 20:10:00,1900-01-01 20:20:00,0,0,0,25
20917,26.913987,75.752891,26.953987,75.792891,2022-03-17,12:35,12:50,Fog,High,0,Buffet,motorcycle,1.0,No,Urban,1900-01-01 12:35:00,1900-01-01 12:50:00,3,0,0,28
8655,12.934365,77.616155,13.044365,77.726155,2022-03-18,21:45,21:50,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 21:45:00,1900-01-01 21:50:00,4,0,1,22
36082,12.297954,76.665169,12.317954,76.685169,2022-03-04,8:55,9:05,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,1900-01-01 08:55:00,1900-01-01 09:05:00,4,0,0,12
4536,12.316967,76.603067,12.356967,76.643067,2022-05-04,16:25,16:30,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 16:25:00,1900-01-01 16:30:00,2,0,0,25
38198,27.163303,78.057044,27.233303,78.127044,2022-12-02,22:15,22:20,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,1900-01-01 22:15:00,1900-01-01 22:20:00,4,0,0,23
1920,23.416792,85.316842,23.436792,85.336842,2022-03-21,8:20,8:30,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 08:20:00,1900-01-01 08:30:00,0,0,0,24
41323,22.310237,73.158921,22.400237,73.248921,2022-03-16,20:40,20:45,Sunny,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,1900-01-01 20:40:00,1900-01-01 20:45:00,2,0,0,44
38237,13.066762,80.251865,13.146762,80.331865,2022-12-03,22:50,23:05,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 22:50:00,1900-01-01 23:05:00,5,1,0,24
16420,19.176269,72.836721,19.266269,72.926721,2022-06-03,23:25,23:30,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 23:25:00,1900-01-01 23:30:00,4,0,0,20
15983,11.022477,76.995667,11.072477,77.045667,2022-03-15,21:45,22:00,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,1900-01-01 21:45:00,1900-01-01 22:00:00,1,0,0,26
37720,18.51421,73.838429,18.60421,73.928429,2022-04-03,22:40,22:50,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 22:40:00,1900-01-01 22:50:00,6,1,0,22
13327,26.910262,75.783013,27.020262,75.893013,2022-03-29,17:40,17:55,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,1900-01-01 17:40:00,1900-01-01 17:55:00,1,0,0,23
5958,23.359407,85.325055,23.369407,85.335055,2022-03-15,11:45,11:55,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 11:45:00,1900-01-01 11:55:00,1,0,0,34
1038,13.081878,80.248519,13.151878,80.318519,2022-03-25,22:30,22:35,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 22:30:00,1900-01-01 22:35:00,4,0,0,22
21354,26.902328,75.794257,26.982328,75.874257,2022-06-04,21:50,21:55,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,1900-01-01 21:50:00,1900-01-01 21:55:00,5,1,0,25
25542,12.933284,77.615428,13.023284,77.705428,2022-03-16,20:40,20:45,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,1900-01-01 20:40:00,1900-01-01 20:45:00,2,0,0,40
34390,10.994136,76.963303,11.084136,77.053303,2022-10-03,20:30,20:45,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,1900-01-01 20:30:00,1900-01-01 20:45:00,0,0,0,29
22803,23.369746,85.33982,23.499746,85.46982,2022-03-23,20:25,20:35,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,1900-01-01 20:25:00,1900-01-01 20:35:00,2,0,0,29
33862,21.186884,72.793616,21.316884,72.923616,2022-10-03,20:20,20:30,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,1900-01-01 20:20:00,1900-01-01 20:30:00,0,0,0,15
17974,10.96185,76.971082,11.03185,77.041082,2022-10-03,22:25,22:40,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,1900-01-01 22:25:00,1900-01-01 22:40:00,0,0,0,27
32755,23.416792,85.316842,23.526792,85.426842,2022-03-25,21:10,21:25,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,1900-01-01 21:10:00,1900-01-01 21:25:00,4,0,0,41
34457,17.483216,78.552111,17.573216,78.642111,2022-03-23,19:15,19:30,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 19:15:00,1900-01-01 19:30:00,2,0,0,35
7395,21.149569,72.772697,21.179569,72.802697,2022-03-15,20:00,20:15,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 20:00:00,1900-01-01 20:15:00,1,0,0,19
37482,11.022169,76.999594,11.132169,77.109594,2022-03-27,22:30,22:35,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,1900-01-01 22:30:00,1900-01-01 22:35:00,6,1,0,14
1126,18.536718,73.830327,18.566719,73.860327,2022-03-30,23:55,0:05,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 23:55:00,1900-01-01 00:05:00,2,0,0,18
17926,17.431668,78.408321,17.491668,78.468321,2022-01-04,22:15,22:30,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,1900-01-01 22:15:00,1900-01-01 22:30:00,1,0,0,19
3669,17.483216,78.552111,17.563216,78.632111,2022-03-27,21:55,22:05,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 21:55:00,1900-01-01 22:05:00,6,1,0,53
3351,13.064181,80.236442,13.154181,80.326442,2022-03-25,19:10,19:15,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 19:10:00,1900-01-01 19:15:00,4,0,0,48
24239,22.728163,75.884212,22.748163,75.904212,2022-05-04,11:00,11:10,Fog,Low,1,Meal,scooter,1.0,No,Urban,1900-01-01 11:00:00,1900-01-01 11:10:00,2,0,0,11
41255,12.284747,76.625861,12.414747,76.755861,2022-03-20,19:55,20:00,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Semi-Urban,1900-01-01 19:55:00,1900-01-01 20:00:00,6,1,0,53
34235,26.911378,75.789034,26.941378,75.819034,2022-07-03,20:55,21:05,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,1900-01-01 20:55:00,1900-01-01 21:05:00,6,1,0,30
38373,13.029198,77.570997,13.109198,77.650997,2022-06-03,20:15,20:20,Windy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,1900-01-01 20:15:00,1900-01-01 20:20:00,4,0,0,41
41836,18.53408,73.89852,18.62408,73.98852,2022-06-03,19:00,19:10,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 19:00:00,1900-01-01 19:10:00,4,0,0,21
20942,9.979363,76.285001,10.019363,76.325001,2022-02-15,14:30,14:35,Fog,High,2,Drinks,motorcycle,1.0,No,Urban,1900-01-01 14:30:00,1900-01-01 14:35:00,1,0,0,21
548,22.753659,75.903365,22.773659,75.923365,2022-03-13,9:55,10:10,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 09:55:00,1900-01-01 10:10:00,6,1,0,27
41318,12.970324,77.645748,13.030324,77.705748,2022-03-30,20:40,20:55,Sunny,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,1900-01-01 20:40:00,1900-01-01 20:55:00,2,0,0,53
31145,17.428294,78.404423,17.468294,78.444423,2022-03-13,16:55,17:00,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,1900-01-01 16:55:00,1900-01-01 17:00:00,6,1,0,18
21318,18.546258,73.904337,18.576258,73.934337,2022-03-26,22:00,22:15,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,1900-01-01 22:00:00,1900-01-01 22:15:00,5,1,0,21
31927,19.055831,72.833984,19.095831,72.873984,2022-03-28,13:55,14:05,Sandstorms,High,2,Snack,scooter,0.0,No,Metropolitian,1900-01-01 13:55:00,1900-01-01 14:05:00,0,0,0,16
27830,12.3085,76.665808,12.3585,76.715808,2022-03-15,18:35,18:40,Stormy,Medium,1,Snack,scooter,0.0,No,Urban,1900-01-01 18:35:00,1900-01-01 18:40:00,1,0,0,25
37040,12.914264,77.6784,12.934264,77.6984,2022-03-03,9:25,9:35,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,1900-01-01 09:25:00,1900-01-01 09:35:00,3,0,0,31
10588,12.323225,76.630028,12.373225,76.680028,2022-01-04,20:15,20:20,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 20:15:00,1900-01-01 20:20:00,1,0,0,25
8533,22.722634,75.886959,22.742634,75.906959,2022-05-04,11:50,12:05,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 11:50:00,1900-01-01 12:05:00,2,0,0,31
25601,18.520016,73.830547,18.570016,73.880547,2022-03-26,20:50,21:00,Sunny,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,1900-01-01 20:50:00,1900-01-01 21:00:00,5,1,0,52
2775,11.016298,76.972076,11.126298,77.082076,2022-03-25,20:15,20:20,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 20:15:00,1900-01-01 20:20:00,4,0,0,38
3574,22.651847,75.881991,22.701847,75.931991,2022-03-26,20:55,21:05,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,1900-01-01 20:55:00,1900-01-01 21:05:00,5,1,0,29
20900,11.025083,77.015393,11.065083,77.055393,2022-03-15,12:20,12:30,Cloudy,High,0,Snack,motorcycle,1.0,No,Urban,1900-01-01 12:20:00,1900-01-01 12:30:00,1,0,0,25
526,22.307898,73.167788,22.437898,73.297788,2022-03-14,23:00,23:15,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,1900-01-01 23:00:00,1900-01-01 23:15:00,0,0,0,22
17031,26.902908,75.792934,26.932908,75.822934,2022-11-03,18:20,18:30,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,1900-01-01 18:20:00,1900-01-01 18:30:00,3,0,0,23
23001,12.972793,80.249982,13.052793,80.329982,2022-03-18,17:25,17:40,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,1900-01-01 17:25:00,1900-01-01 17:40:00,4,0,1,24
14156,13.026286,80.275235,13.056286,80.305235,2022-07-03,21:50,22:00,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,1900-01-01 21:50:00,1900-01-01 22:00:00,6,1,0,21
10342,13.026279,80.174568,13.116279,80.264568,2022-03-27,20:15,20:20,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,1900-01-01 20:15:00,1900-01-01 20:20:00,6,1,0,29
5100,18.592718,73.773572,18.642718,73.823572,2022-03-03,18:30,18:40,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 18:30:00,1900-01-01 18:40:00,3,0,0,19
41839,18.53408,73.89852,18.58408,73.94852,2022-03-15,20:20,20:35,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,1900-01-01 20:20:00,1900-01-01 20:35:00,1,0,0,30
27274,12.323194,76.630583,12.363194,76.670583,2022-03-04,15:35,15:50,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Urban,1900-01-01 15:35:00,1900-01-01 15:50:00,4,0,0,17
36254,22.722634,75.886959,22.732634,75.896959,2022-03-04,9:50,10:05,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,1900-01-01 09:50:00,1900-01-01 10:05:00,4,0,0,19
36127,18.563934,73.915367,18.593934,73.945367,2022-05-04,23:40,23:45,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,1900-01-01 23:40:00,1900-01-01 23:45:00,2,0,0,13
38646,17.41233,78.449654,17.52233,78.559654,2022-03-29,20:35,20:45,Windy,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,1900-01-01 20:35:00,1900-01-01 20:45:00,1,0,0,39
