,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban,hour,time_hour,식사
12544,1.0,1900-01-01 08:15:00,1900-01-01 08:30:00,3,0,0,22,1.7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,8,no식사,0
12545,1.0,1900-01-01 23:15:00,1900-01-01 23:30:00,0,0,0,25,19.1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,23,no식사,0
12546,1.0,1900-01-01 18:40:00,1900-01-01 18:45:00,2,0,0,22,31.0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,18,식사,1
12547,1.0,1900-01-01 08:35:00,1900-01-01 08:45:00,3,0,0,28,2.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,8,no식사,0
12548,1.0,1900-01-01 21:10:00,1900-01-01 21:20:00,3,0,0,31,8.8,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,21,식사,1
12549,1.0,1900-01-01 19:00:00,1900-01-01 19:10:00,3,0,0,37,16.6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,19,식사,1
12550,1.0,1900-01-01 17:25:00,1900-01-01 17:35:00,3,0,0,21,7.4,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,17,식사,1
12551,1.0,1900-01-01 13:35:00,1900-01-01 13:50:00,3,0,0,26,8.5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13,식사,1
12552,1.0,1900-01-01 19:10:00,1900-01-01 19:25:00,4,0,1,36,31.5,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,19,식사,1
12553,1.0,1900-01-01 23:55:00,1900-01-01 00:05:00,2,0,0,28,11.9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,23,no식사,0
12554,1.0,1900-01-01 17:45:00,1900-01-01 17:55:00,3,0,0,37,18.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,17,식사,1
12555,2.0,1900-01-01 19:10:00,1900-01-01 19:20:00,2,0,0,36,20.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19,식사,1
12556,1.0,1900-01-01 23:25:00,1900-01-01 23:30:00,6,1,0,12,12.3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,23,no식사,0
12557,1.0,1900-01-01 21:15:00,1900-01-01 21:25:00,3,0,0,13,14.8,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,21,식사,1
12558,1.0,1900-01-01 09:00:00,1900-01-01 09:05:00,3,0,0,24,3.7,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,9,no식사,0
12559,1.0,1900-01-01 12:40:00,1900-01-01 12:45:00,3,0,0,16,10.1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12,식사,1
12560,1.0,1900-01-01 17:40:00,1900-01-01 17:55:00,3,0,0,29,7.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,17,식사,1
12561,2.0,1900-01-01 18:10:00,1900-01-01 18:15:00,0,0,0,37,25.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,18,식사,1
12562,1.0,1900-01-01 22:50:00,1900-01-01 23:00:00,6,1,0,38,15.1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
12563,1.0,1900-01-01 20:30:00,1900-01-01 20:45:00,0,0,0,42,20.6,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,1,0,0,20,식사,1
12564,1.0,1900-01-01 16:00:00,1900-01-01 16:15:00,2,0,0,29,8.5,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,16,no식사,0
12565,1.0,1900-01-01 17:25:00,1900-01-01 17:30:00,5,1,0,33,11.8,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
12566,1.0,1900-01-01 22:15:00,1900-01-01 22:25:00,4,0,0,25,18.3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,22,no식사,0
12567,1.0,1900-01-01 23:45:00,1900-01-01 23:50:00,3,0,0,30,18.6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
12568,1.0,1900-01-01 19:10:00,1900-01-01 19:15:00,4,0,0,30,33.3,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,19,식사,1
12569,1.0,1900-01-01 16:55:00,1900-01-01 17:05:00,5,1,0,29,9.1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,16,no식사,0
12570,1.0,1900-01-01 08:20:00,1900-01-01 08:35:00,3,0,0,21,6.1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,8,no식사,0
12571,1.0,1900-01-01 21:10:00,1900-01-01 21:25:00,1,0,0,27,11.1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,21,식사,1
12572,1.0,1900-01-01 08:20:00,1900-01-01 08:25:00,1,0,0,24,1.6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8,no식사,0
12573,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,5,1,0,35,6.2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
12574,1.0,1900-01-01 12:45:00,1900-01-01 12:50:00,1,0,0,44,10.1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12,식사,1
12575,1.0,1900-01-01 19:15:00,1900-01-01 19:20:00,2,0,0,24,9.2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,19,식사,1
12576,1.0,1900-01-01 17:15:00,1900-01-01 17:25:00,2,0,0,16,11.9,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,17,식사,1
12577,1.0,1900-01-01 19:20:00,1900-01-01 19:35:00,6,1,0,46,16.8,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,19,식사,1
12578,1.0,1900-01-01 11:10:00,1900-01-01 11:15:00,3,0,0,26,4.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
12579,1.0,1900-01-01 22:30:00,1900-01-01 22:45:00,4,0,0,13,15.8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
12580,1.0,1900-01-01 14:50:00,1900-01-01 15:05:00,2,0,0,25,12.8,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,14,식사,1
12581,1.0,1900-01-01 19:40:00,1900-01-01 19:50:00,6,1,0,26,17.2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,19,식사,1
12582,1.0,1900-01-01 20:10:00,1900-01-01 20:20:00,5,1,0,25,8.0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,20,식사,1
12583,1.0,1900-01-01 15:50:00,1900-01-01 16:05:00,2,0,0,26,13.5,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,15,no식사,0
12584,3.0,1900-01-01 20:15:00,1900-01-01 20:25:00,0,0,0,44,19.9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,20,식사,1
12585,1.0,1900-01-01 10:40:00,1900-01-01 10:55:00,5,1,0,22,2.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,10,no식사,0
12586,1.0,1900-01-01 22:10:00,1900-01-01 22:15:00,1,0,0,34,6.1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,22,no식사,0
12587,1.0,1900-01-01 11:45:00,1900-01-01 11:50:00,0,0,0,24,7.3,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,11,식사,1
12588,1.0,1900-01-01 20:00:00,1900-01-01 20:05:00,5,1,0,47,11.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,20,식사,1
12589,1.0,1900-01-01 19:35:00,1900-01-01 19:40:00,6,1,0,17,18.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,19,식사,1
12590,1.0,1900-01-01 11:45:00,1900-01-01 12:00:00,6,1,0,18,2.3,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,11,식사,1
12591,1.0,1900-01-01 19:40:00,1900-01-01 19:50:00,6,1,0,43,29.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,19,식사,1
12592,1.0,1900-01-01 23:30:00,1900-01-01 23:40:00,6,1,0,26,27.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
12593,1.0,1900-01-01 11:25:00,1900-01-01 11:30:00,3,0,0,28,12.0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,11,식사,1
12594,1.0,1900-01-01 20:35:00,1900-01-01 20:50:00,6,1,0,32,16.0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,20,식사,1
12595,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,0,0,0,10,16.1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,17,식사,1
12596,1.0,1900-01-01 11:55:00,1900-01-01 12:00:00,0,0,0,31,2.3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,11,식사,1
12597,1.0,1900-01-01 18:30:00,1900-01-01 18:40:00,5,1,0,23,33.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,18,식사,1
12598,1.0,1900-01-01 08:20:00,1900-01-01 08:30:00,4,0,0,27,4.9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
12599,1.0,1900-01-01 12:30:00,1900-01-01 12:45:00,5,1,0,40,10.5,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,12,식사,1
12600,1.0,1900-01-01 18:50:00,1900-01-01 18:55:00,2,0,0,32,23.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,18,식사,1
12601,1.0,1900-01-01 18:55:00,1900-01-01 19:00:00,6,1,0,35,25.1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,18,식사,1
12602,1.0,1900-01-01 19:25:00,1900-01-01 19:30:00,5,1,0,26,22.2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,19,식사,1
12604,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,2,0,0,24,17.5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,18,식사,1
12605,1.0,1900-01-01 19:20:00,1900-01-01 19:35:00,2,0,0,30,20.1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,19,식사,1
12607,1.0,1900-01-01 00:00:00,1900-01-01 00:10:00,5,1,0,15,13.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,no식사,0
12608,1.0,1900-01-01 14:25:00,1900-01-01 14:40:00,3,0,0,22,9.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,14,식사,1
12609,1.0,1900-01-01 08:30:00,1900-01-01 08:35:00,3,0,0,23,5.1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,8,no식사,0
12610,1.0,1900-01-01 22:40:00,1900-01-01 22:55:00,2,0,0,26,8.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,22,no식사,0
12611,1.0,1900-01-01 20:20:00,1900-01-01 20:25:00,5,1,0,30,12.2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,20,식사,1
12612,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,2,0,0,38,15.4,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,17,식사,1
12613,1.0,1900-01-01 21:25:00,1900-01-01 21:40:00,6,1,0,23,11.4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,21,식사,1
12614,1.0,1900-01-01 19:15:00,1900-01-01 19:25:00,3,0,0,43,28.3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,19,식사,1
12615,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,0,0,0,26,6.3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,20,식사,1
12617,1.0,1900-01-01 08:15:00,1900-01-01 08:20:00,3,0,0,25,4.6,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,8,no식사,0
12618,1.0,1900-01-01 18:45:00,1900-01-01 19:00:00,2,0,0,38,20.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,18,식사,1
12619,1.0,1900-01-01 10:55:00,1900-01-01 11:00:00,3,0,0,28,4.2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,10,no식사,0
12620,1.0,1900-01-01 11:10:00,1900-01-01 11:15:00,4,0,0,22,3.8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11,식사,1
12622,1.0,1900-01-01 18:50:00,1900-01-01 19:00:00,6,1,0,34,12.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
12623,1.0,1900-01-01 17:45:00,1900-01-01 17:55:00,1,0,0,31,9.9,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,17,식사,1
12624,1.0,1900-01-01 19:25:00,1900-01-01 19:40:00,3,0,0,30,8.8,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
12625,1.0,1900-01-01 17:25:00,1900-01-01 17:35:00,1,0,0,37,22.9,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,17,식사,1
12626,1.0,1900-01-01 08:25:00,1900-01-01 08:35:00,6,1,0,12,2.1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,8,no식사,0
12627,1.0,1900-01-01 22:40:00,1900-01-01 22:45:00,6,1,0,19,17.4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,22,no식사,0
12628,1.0,1900-01-01 17:40:00,1900-01-01 17:50:00,5,1,0,39,16.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,17,식사,1
12629,1.0,1900-01-01 09:40:00,1900-01-01 09:50:00,5,1,0,30,18.5,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,9,no식사,0
12630,1.0,1900-01-01 10:55:00,1900-01-01 11:10:00,3,0,0,20,4.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,no식사,0
12631,1.0,1900-01-01 21:20:00,1900-01-01 21:30:00,2,0,0,29,12.8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
12632,1.0,1900-01-01 22:50:00,1900-01-01 23:00:00,5,1,0,25,37.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,22,no식사,0
12633,1.0,1900-01-01 12:00:00,1900-01-01 12:15:00,6,1,0,14,2.0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,12,식사,1
12634,1.0,1900-01-01 19:50:00,1900-01-01 19:55:00,6,1,0,38,13.4,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,19,식사,1
12635,1.0,1900-01-01 18:15:00,1900-01-01 18:30:00,0,0,0,31,13.7,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,18,식사,1
12636,1.0,1900-01-01 22:40:00,1900-01-01 22:45:00,0,0,0,17,9.9,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,22,no식사,0
12637,1.0,1900-01-01 11:35:00,1900-01-01 11:45:00,1,0,0,22,3.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,11,식사,1
12638,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,3,0,0,22,12.3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,18,식사,1
12639,1.0,1900-01-01 09:25:00,1900-01-01 09:40:00,3,0,0,18,3.0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,9,no식사,0
12640,1.0,1900-01-01 14:10:00,1900-01-01 14:15:00,5,1,0,36,8.4,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,14,식사,1
12641,1.0,1900-01-01 18:30:00,1900-01-01 18:40:00,4,0,0,33,26.8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,18,식사,1
12642,1.0,1900-01-01 08:50:00,1900-01-01 09:00:00,3,0,0,22,2.7,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
12644,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,4,0,0,36,16.5,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,19,식사,1
12645,1.0,1900-01-01 20:30:00,1900-01-01 20:35:00,5,1,0,26,14.8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,20,식사,1
12646,1.0,1900-01-01 09:00:00,1900-01-01 09:10:00,1,0,0,11,2.6,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,9,no식사,0
12647,1.0,1900-01-01 23:55:00,1900-01-01 00:05:00,5,1,0,35,19.3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
12648,1.0,1900-01-01 08:30:00,1900-01-01 08:35:00,5,1,0,23,3.6,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,8,no식사,0
12649,2.0,1900-01-01 18:35:00,1900-01-01 18:40:00,6,1,0,42,13.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,18,식사,1
12650,1.0,1900-01-01 18:45:00,1900-01-01 18:50:00,5,1,0,37,22.6,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,18,식사,1
12651,1.0,1900-01-01 23:35:00,1900-01-01 23:40:00,3,0,0,23,13.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,23,no식사,0
12652,1.0,1900-01-01 17:50:00,1900-01-01 18:05:00,3,0,0,18,21.6,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
12653,1.0,1900-01-01 21:40:00,1900-01-01 21:55:00,3,0,0,33,13.1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
12654,1.0,1900-01-01 23:45:00,1900-01-01 23:55:00,2,0,0,28,26.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,23,no식사,0
12655,1.0,1900-01-01 20:25:00,1900-01-01 20:35:00,6,1,0,41,29.6,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,1,0,0,20,식사,1
12656,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,1,0,0,18,20.7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,20,식사,1
12657,1.0,1900-01-01 21:40:00,1900-01-01 21:55:00,6,1,0,33,28.9,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,21,식사,1
12658,1.0,1900-01-01 20:25:00,1900-01-01 20:30:00,1,0,0,25,11.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,20,식사,1
12659,1.0,1900-01-01 10:55:00,1900-01-01 11:10:00,6,1,0,25,4.3,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,10,no식사,0
12660,1.0,1900-01-01 21:20:00,1900-01-01 21:25:00,6,1,0,19,8.0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,21,식사,1
12661,1.0,1900-01-01 11:00:00,1900-01-01 11:15:00,3,0,0,22,2.2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
12662,1.0,1900-01-01 23:15:00,1900-01-01 23:30:00,0,0,0,33,14.4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,23,no식사,0
12663,3.0,1900-01-01 19:35:00,1900-01-01 19:40:00,0,0,0,50,14.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,19,식사,1
12664,1.0,1900-01-01 12:50:00,1900-01-01 13:00:00,6,1,0,29,17.5,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,12,식사,1
12665,1.0,1900-01-01 18:20:00,1900-01-01 18:30:00,0,0,0,28,28.3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
12666,1.0,1900-01-01 22:40:00,1900-01-01 22:45:00,2,0,0,22,25.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,22,no식사,0
12667,1.0,1900-01-01 20:15:00,1900-01-01 20:25:00,3,0,0,26,11.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,20,식사,1
12668,1.0,1900-01-01 10:25:00,1900-01-01 10:35:00,1,0,0,21,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,10,no식사,0
12669,1.0,1900-01-01 00:00:00,1900-01-01 00:05:00,5,1,0,17,25.7,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,no식사,0
12670,2.0,1900-01-01 22:35:00,1900-01-01 22:40:00,5,1,0,39,20.8,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,22,no식사,0
12671,1.0,1900-01-01 08:30:00,1900-01-01 08:40:00,2,0,0,22,2.6,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
12672,1.0,1900-01-01 23:45:00,1900-01-01 23:50:00,5,1,0,21,8.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,23,no식사,0
12673,1.0,1900-01-01 17:55:00,1900-01-01 18:10:00,0,0,0,31,17.8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,17,식사,1
12674,1.0,1900-01-01 11:35:00,1900-01-01 11:40:00,0,0,0,23,2.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,식사,1
12675,1.0,1900-01-01 11:55:00,1900-01-01 12:05:00,3,0,0,22,9.2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11,식사,1
12676,1.0,1900-01-01 00:00:00,1900-01-01 00:10:00,1,0,0,17,13.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,no식사,0
12677,1.0,1900-01-01 14:25:00,1900-01-01 14:30:00,3,0,0,33,13.3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,14,식사,1
12678,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,3,0,0,22,16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,20,식사,1
12679,1.0,1900-01-01 09:15:00,1900-01-01 09:25:00,3,0,0,31,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,9,no식사,0
12680,1.0,1900-01-01 23:40:00,1900-01-01 23:45:00,6,1,0,21,6.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,23,no식사,0
12681,1.0,1900-01-01 14:55:00,1900-01-01 15:05:00,6,1,0,23,9.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,14,식사,1
12682,1.0,1900-01-01 20:35:00,1900-01-01 20:50:00,3,0,0,27,9.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,20,식사,1
12683,1.0,1900-01-01 23:30:00,1900-01-01 23:35:00,3,0,0,28,16.5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,23,no식사,0
12684,2.0,1900-01-01 19:25:00,1900-01-01 19:35:00,5,1,0,39,34.8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,19,식사,1
12685,1.0,1900-01-01 11:35:00,1900-01-01 11:40:00,3,0,0,26,2.4,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,11,식사,1
12686,1.0,1900-01-01 09:25:00,1900-01-01 09:30:00,6,1,0,29,5.6,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,9,no식사,0
12687,1.0,1900-01-01 10:55:00,1900-01-01 11:05:00,2,0,0,28,4.6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,10,no식사,0
12688,1.0,1900-01-01 00:00:00,1900-01-01 00:15:00,0,0,0,15,16.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,no식사,0
12689,1.0,1900-01-01 19:35:00,1900-01-01 19:40:00,6,1,0,34,9.4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,19,식사,1
