,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban,hour,time_hour,no식사,식사
14467,21257,21257,29338,1.0,1900-01-01 11:40:00,1900-01-01 11:55:00,2,0,0,18,5.7,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,식사,0,1
14468,21259,21259,29340,1.0,1900-01-01 18:20:00,1900-01-01 18:25:00,1,0,0,25,35.8,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,18,식사,0,1
14469,21260,21260,29341,1.0,1900-01-01 08:10:00,1900-01-01 08:25:00,0,0,0,28,2.2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
14470,21261,21261,29343,1.0,1900-01-01 21:10:00,1900-01-01 21:15:00,3,0,0,19,6.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,21,식사,0,1
14471,21263,21263,29348,1.0,1900-01-01 17:50:00,1900-01-01 18:05:00,5,1,0,12,29.3,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,17,식사,0,1
14472,21264,21264,29350,1.0,1900-01-01 19:25:00,1900-01-01 19:35:00,2,0,0,49,16.9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,19,식사,0,1
14473,21267,21267,29353,1.0,1900-01-01 19:40:00,1900-01-01 19:50:00,6,1,0,20,13.2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,19,식사,0,1
14474,21268,21268,29354,1.0,1900-01-01 22:00:00,1900-01-01 22:05:00,1,0,0,26,24.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,22,no식사,1,0
14475,21269,21269,29356,1.0,1900-01-01 18:30:00,1900-01-01 18:45:00,2,0,0,18,14.7,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,18,식사,0,1
14476,21271,21271,29362,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,3,0,0,39,22.4,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,19,식사,0,1
14477,21272,21272,29364,2.0,1900-01-01 17:45:00,1900-01-01 17:50:00,4,0,1,35,16.8,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,17,식사,0,1
14478,21273,21273,29365,1.0,1900-01-01 21:25:00,1900-01-01 21:40:00,6,1,0,29,24.4,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,21,식사,0,1
14479,21274,21274,29366,1.0,1900-01-01 18:15:00,1900-01-01 18:30:00,0,0,0,26,15.6,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,18,식사,0,1
14480,21275,21275,29367,1.0,1900-01-01 21:15:00,1900-01-01 21:25:00,3,0,0,25,9.6,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,21,식사,0,1
14481,21277,21277,29369,1.0,1900-01-01 08:50:00,1900-01-01 08:55:00,3,0,0,19,2.2,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,8,no식사,1,0
14482,21280,21280,29373,1.0,1900-01-01 09:30:00,1900-01-01 09:45:00,5,1,0,22,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,9,no식사,1,0
14483,21283,21283,29376,1.0,1900-01-01 09:10:00,1900-01-01 09:20:00,2,0,0,16,9.1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,9,no식사,1,0
14484,21284,21284,29377,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,5,1,0,38,16.2,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,20,식사,0,1
14485,21285,21285,29378,1.0,1900-01-01 10:50:00,1900-01-01 10:55:00,0,0,0,23,2.4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,10,no식사,1,0
14486,21287,21287,29383,3.0,1900-01-01 20:45:00,1900-01-01 21:00:00,0,0,0,53,14.8,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,1,0,0,20,식사,0,1
14487,21288,21288,29384,1.0,1900-01-01 19:25:00,1900-01-01 19:30:00,6,1,0,33,12.7,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,19,식사,0,1
14488,21289,21289,29385,1.0,1900-01-01 16:30:00,1900-01-01 16:40:00,5,1,0,17,8.9,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,16,no식사,1,0
14489,21290,21290,29386,1.0,1900-01-01 11:10:00,1900-01-01 11:25:00,2,0,0,28,2.0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,11,식사,0,1
14490,21292,21292,29389,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,5,1,0,39,27.7,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,20,식사,0,1
14491,21293,21293,29390,1.0,1900-01-01 22:10:00,1900-01-01 22:25:00,6,1,0,21,7.9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,22,no식사,1,0
14492,21294,21294,29391,1.0,1900-01-01 09:30:00,1900-01-01 09:45:00,1,0,0,16,2.6,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,9,no식사,1,0
14493,21296,21296,29395,1.0,1900-01-01 17:15:00,1900-01-01 17:25:00,5,1,0,30,32.8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,17,식사,0,1
14494,21297,21297,29396,1.0,1900-01-01 17:25:00,1900-01-01 17:40:00,1,0,0,32,19.4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,17,식사,0,1
14495,21299,21299,29398,1.0,1900-01-01 18:40:00,1900-01-01 18:45:00,0,0,0,27,35.1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,18,식사,0,1
14496,21300,21300,29399,1.0,1900-01-01 21:35:00,1900-01-01 21:50:00,1,0,0,33,16.1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,21,식사,0,1
14497,21304,21304,29404,1.0,1900-01-01 23:40:00,1900-01-01 23:45:00,1,0,0,26,11.2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,23,no식사,1,0
14498,21305,21305,29406,1.0,1900-01-01 19:10:00,1900-01-01 19:20:00,0,0,0,30,23.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,식사,0,1
14499,21306,21306,29407,1.0,1900-01-01 19:10:00,1900-01-01 19:15:00,4,0,0,38,30.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19,식사,0,1
14500,21307,21307,29409,1.0,1900-01-01 19:20:00,1900-01-01 19:25:00,3,0,0,38,26.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,19,식사,0,1
14501,21308,21308,29410,3.0,1900-01-01 17:35:00,1900-01-01 17:40:00,4,0,0,48,17.6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,17,식사,0,1
14502,21309,21309,29411,1.0,1900-01-01 17:25:00,1900-01-01 17:40:00,2,0,0,25,19.1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,17,식사,0,1
14503,21310,21310,29412,1.0,1900-01-01 20:40:00,1900-01-01 20:55:00,2,0,0,29,15.8,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,20,식사,0,1
14504,21311,21311,29413,1.0,1900-01-01 08:35:00,1900-01-01 08:45:00,4,0,0,20,1.7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,8,no식사,1,0
14505,21312,21312,29415,2.0,1900-01-01 18:40:00,1900-01-01 18:55:00,5,1,0,39,36.2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,18,식사,0,1
14506,21313,21313,29418,2.0,1900-01-01 18:55:00,1900-01-01 19:05:00,0,0,0,48,27.9,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,18,식사,0,1
14507,21314,21314,29420,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,2,0,0,29,10.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,23,no식사,1,0
14508,21317,21317,29424,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,0,0,0,31,23.1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,18,식사,0,1
14509,21318,21318,29425,1.0,1900-01-01 16:55:00,1900-01-01 17:00:00,6,1,0,16,10.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,16,no식사,1,0
14510,21320,21320,29427,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,6,1,0,24,4.0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
14511,21321,21321,29428,1.0,1900-01-01 20:50:00,1900-01-01 21:00:00,0,0,0,38,29.1,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,20,식사,0,1
14512,21322,21322,29430,1.0,1900-01-01 13:40:00,1900-01-01 13:55:00,3,0,0,29,8.7,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,13,식사,0,1
14513,21323,21323,29431,1.0,1900-01-01 09:55:00,1900-01-01 10:00:00,1,0,0,16,3.2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,9,no식사,1,0
14514,21324,21324,29432,1.0,1900-01-01 22:50:00,1900-01-01 23:05:00,0,0,0,34,11.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,22,no식사,1,0
14515,21325,21325,29435,1.0,1900-01-01 14:30:00,1900-01-01 14:40:00,5,1,0,16,10.6,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,14,식사,0,1
14516,21327,21327,29438,1.0,1900-01-01 11:20:00,1900-01-01 11:25:00,6,1,0,22,3.5,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,11,식사,0,1
14517,21328,21328,29439,1.0,1900-01-01 08:10:00,1900-01-01 08:20:00,5,1,0,28,4.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8,no식사,1,0
14518,21329,21329,29441,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,2,0,0,26,26.3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,21,식사,0,1
14519,21330,21330,29443,1.0,1900-01-01 22:50:00,1900-01-01 23:05:00,3,0,0,26,14.6,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,22,no식사,1,0
14520,21331,21331,29444,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,0,0,0,29,9.1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,18,식사,0,1
14521,21332,21332,29445,2.0,1900-01-01 17:50:00,1900-01-01 17:55:00,0,0,0,37,29.9,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,17,식사,0,1
14522,21333,21333,29446,1.0,1900-01-01 22:30:00,1900-01-01 22:40:00,4,0,0,24,23.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,22,no식사,1,0
14523,21334,21334,29450,1.0,1900-01-01 20:50:00,1900-01-01 21:00:00,4,0,0,31,30.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,식사,0,1
14524,21335,21335,29452,1.0,1900-01-01 11:20:00,1900-01-01 11:35:00,0,0,0,31,14.4,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,11,식사,0,1
14525,21336,21336,29453,1.0,1900-01-01 22:45:00,1900-01-01 23:00:00,1,0,0,23,14.9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,22,no식사,1,0
14526,21338,21338,29455,2.0,1900-01-01 23:00:00,1900-01-01 23:05:00,0,0,0,39,13.6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,23,no식사,1,0
14527,21340,21340,29458,1.0,1900-01-01 19:10:00,1900-01-01 19:20:00,5,1,0,30,5.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,19,식사,0,1
14528,21342,21342,29460,1.0,1900-01-01 20:40:00,1900-01-01 20:45:00,6,1,0,31,10.8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,20,식사,0,1
14529,21343,21343,29464,1.0,1900-01-01 19:00:00,1900-01-01 19:05:00,3,0,0,20,14.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,19,식사,0,1
14530,21344,21344,29466,1.0,1900-01-01 08:10:00,1900-01-01 08:20:00,1,0,0,21,6.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,8,no식사,1,0
14531,21345,21345,29467,1.0,1900-01-01 19:50:00,1900-01-01 19:55:00,4,0,0,22,13.8,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,19,식사,0,1
14532,21346,21346,29469,1.0,1900-01-01 23:35:00,1900-01-01 23:40:00,2,0,0,27,26.8,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,23,no식사,1,0
14533,21347,21347,29470,1.0,1900-01-01 16:40:00,1900-01-01 16:45:00,4,0,0,24,9.2,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,16,no식사,1,0
14534,21348,21348,29471,1.0,1900-01-01 21:55:00,1900-01-01 22:00:00,2,0,0,14,17.2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,21,식사,0,1
14535,21349,21349,29472,1.0,1900-01-01 11:30:00,1900-01-01 11:35:00,1,0,0,30,12.6,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,11,식사,0,1
14536,21350,21350,29473,2.0,1900-01-01 19:30:00,1900-01-01 19:45:00,3,0,0,35,14.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,0,1
14537,21351,21351,29474,2.0,1900-01-01 17:50:00,1900-01-01 18:05:00,6,1,0,34,26.8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,17,식사,0,1
14538,21353,21353,29476,1.0,1900-01-01 09:55:00,1900-01-01 10:00:00,3,0,0,27,7.6,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,9,no식사,1,0
14539,21354,21354,29477,1.0,1900-01-01 17:55:00,1900-01-01 18:00:00,6,1,0,22,18.1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,17,식사,0,1
14540,21358,21358,29482,1.0,1900-01-01 09:20:00,1900-01-01 09:30:00,6,1,0,15,4.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,9,no식사,1,0
14541,21360,21360,29484,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,0,0,0,23,13.7,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,20,식사,0,1
14542,21362,21362,29486,1.0,1900-01-01 08:10:00,1900-01-01 08:20:00,0,0,0,26,5.0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,8,no식사,1,0
14543,21363,21363,29488,1.0,1900-01-01 23:10:00,1900-01-01 23:20:00,2,0,0,44,20.9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,23,no식사,1,0
14544,21364,21364,29489,1.0,1900-01-01 09:10:00,1900-01-01 09:25:00,3,0,0,26,2.9,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,9,no식사,1,0
14545,21365,21365,29491,1.0,1900-01-01 08:50:00,1900-01-01 09:00:00,3,0,0,28,4.4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,8,no식사,1,0
14546,21367,21367,29493,1.0,1900-01-01 09:30:00,1900-01-01 09:40:00,0,0,0,14,2.2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9,no식사,1,0
14547,21368,21368,29494,1.0,1900-01-01 09:20:00,1900-01-01 09:30:00,4,0,0,21,5.9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,9,no식사,1,0
14548,21370,21370,29497,1.0,1900-01-01 20:50:00,1900-01-01 21:05:00,1,0,0,30,13.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,20,식사,0,1
14549,21371,21371,29498,1.0,1900-01-01 08:10:00,1900-01-01 08:20:00,0,0,0,19,4.5,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
14550,21374,21374,29502,1.0,1900-01-01 23:10:00,1900-01-01 23:20:00,5,1,0,31,26.1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,23,no식사,1,0
14551,21375,21375,29505,1.0,1900-01-01 08:35:00,1900-01-01 08:50:00,5,1,0,19,1.7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,8,no식사,1,0
14552,21376,21376,29506,1.0,1900-01-01 08:20:00,1900-01-01 08:25:00,1,0,0,24,1.9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
14553,21379,21379,29509,1.0,1900-01-01 08:30:00,1900-01-01 08:40:00,3,0,0,18,2.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8,no식사,1,0
14554,21380,21380,29510,1.0,1900-01-01 18:30:00,1900-01-01 18:35:00,4,0,1,25,19.3,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,18,식사,0,1
14555,21381,21381,29511,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,0,0,0,31,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,17,식사,0,1
14556,21384,21384,29515,1.0,1900-01-01 21:00:00,1900-01-01 21:10:00,5,1,0,23,13.7,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,21,식사,0,1
14557,21385,21385,29517,1.0,1900-01-01 16:00:00,1900-01-01 16:15:00,4,0,0,30,9.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,16,no식사,1,0
14558,21386,21386,29520,1.0,1900-01-01 21:50:00,1900-01-01 22:05:00,3,0,0,39,20.4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,21,식사,0,1
14559,21387,21387,29522,1.0,1900-01-01 19:10:00,1900-01-01 19:20:00,4,0,0,33,25.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,0,1
14560,21388,21388,29524,1.0,1900-01-01 19:00:00,1900-01-01 19:10:00,3,0,0,21,6.5,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,19,식사,0,1
14561,21389,21389,29525,1.0,1900-01-01 20:55:00,1900-01-01 21:05:00,1,0,0,30,10.7,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,20,식사,0,1
14562,21390,21390,29526,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,4,0,1,32,29.0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,18,식사,0,1
14563,21391,21391,29527,1.0,1900-01-01 15:15:00,1900-01-01 15:25:00,3,0,0,29,9.1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,15,no식사,1,0
14564,21394,21394,29530,1.0,1900-01-01 21:30:00,1900-01-01 21:35:00,0,0,0,24,22.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21,식사,0,1
14565,21396,21396,29534,1.0,1900-01-01 19:35:00,1900-01-01 19:40:00,4,0,0,50,24.5,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,19,식사,0,1
14566,21397,21397,29535,1.0,1900-01-01 19:35:00,1900-01-01 19:45:00,6,1,0,40,33.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19,식사,0,1
14567,21398,21398,29536,1.0,1900-01-01 14:35:00,1900-01-01 14:45:00,3,0,0,30,9.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,14,식사,0,1
14568,21399,21399,29537,1.0,1900-01-01 17:45:00,1900-01-01 17:55:00,0,0,0,33,6.7,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,17,식사,0,1
14569,21400,21400,29538,1.0,1900-01-01 17:40:00,1900-01-01 17:45:00,3,0,0,31,21.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,17,식사,0,1
14570,21401,21401,29539,1.0,1900-01-01 18:35:00,1900-01-01 18:45:00,0,0,0,24,13.7,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,18,식사,0,1
14571,21403,21403,29545,1.0,1900-01-01 22:00:00,1900-01-01 22:05:00,2,0,0,31,19.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,22,no식사,1,0
14572,21406,21406,29548,1.0,1900-01-01 17:15:00,1900-01-01 17:25:00,0,0,0,24,24.9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,17,식사,0,1
14573,21407,21407,29549,1.0,1900-01-01 11:00:00,1900-01-01 11:05:00,3,0,0,13,2.6,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,11,식사,0,1
14574,21408,21408,29552,1.0,1900-01-01 22:35:00,1900-01-01 22:50:00,1,0,0,13,6.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,22,no식사,1,0
14575,21411,21411,29559,1.0,1900-01-01 23:50:00,1900-01-01 23:55:00,5,1,0,25,6.8,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,23,no식사,1,0
14576,21412,21412,29560,1.0,1900-01-01 23:10:00,1900-01-01 23:20:00,1,0,0,34,17.4,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,23,no식사,1,0
14577,21413,21413,29561,1.0,1900-01-01 11:50:00,1900-01-01 12:05:00,3,0,0,29,2.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11,식사,0,1
14578,21414,21414,29562,1.0,1900-01-01 22:20:00,1900-01-01 22:25:00,6,1,0,25,18.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,22,no식사,1,0
14579,21415,21415,29563,1.0,1900-01-01 08:45:00,1900-01-01 08:55:00,5,1,0,17,20.1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,8,no식사,1,0
14580,21416,21416,29565,1.0,1900-01-01 15:55:00,1900-01-01 16:05:00,0,0,0,36,9.7,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,15,no식사,1,0
14581,21418,21418,29568,1.0,1900-01-01 17:10:00,1900-01-01 17:20:00,3,0,0,16,15.6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,17,식사,0,1
14582,21422,21422,29573,1.0,1900-01-01 11:00:00,1900-01-01 11:05:00,2,0,0,16,4.9,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,11,식사,0,1
14583,21423,21423,29574,1.0,1900-01-01 19:50:00,1900-01-01 20:05:00,0,0,0,19,27.7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19,식사,0,1
14584,21424,21424,29575,1.0,1900-01-01 20:00:00,1900-01-01 20:10:00,3,0,0,46,29.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,20,식사,0,1
14585,21425,21425,29576,1.0,1900-01-01 23:15:00,1900-01-01 23:20:00,1,0,0,23,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,23,no식사,1,0
14586,21427,21427,29578,1.0,1900-01-01 22:15:00,1900-01-01 22:25:00,1,0,0,16,35.1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,22,no식사,1,0
14587,21429,21429,29581,1.0,1900-01-01 21:35:00,1900-01-01 21:45:00,4,0,0,47,20.4,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,21,식사,0,1
14588,21430,21430,29582,1.0,1900-01-01 18:30:00,1900-01-01 18:45:00,1,0,0,18,14.7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,18,식사,0,1
14589,21431,21431,29585,1.0,1900-01-01 08:40:00,1900-01-01 08:55:00,2,0,0,29,11.7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,8,no식사,1,0
14590,21432,21432,29586,1.0,1900-01-01 11:10:00,1900-01-01 11:25:00,2,0,0,38,7.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,11,식사,0,1
14591,21434,21434,29591,1.0,1900-01-01 21:50:00,1900-01-01 22:05:00,6,1,0,46,26.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,21,식사,0,1
14592,21436,21436,29594,1.0,1900-01-01 15:15:00,1900-01-01 15:25:00,0,0,0,13,14.6,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,15,no식사,1,0
14593,21437,21437,29596,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,6,1,0,16,12.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,23,no식사,1,0
